conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,89E+18;Thu Feb 20 06:20:53 +0000 2025;0;Beasiswa KIP kuliah beasiswa pendidikan Indonesia dan beasiswa Indonesia Bangkit tak kena efisiensi anggaran #EfisiensiAnggaran #Prabowo #IndonesiaEmas https://t.co/6ud83ajypi;1,89E+18;https://pbs.twimg.com/media/GkNdyVEbUAIlMDB.jpg;;in;;0;0;1;https://x.com/adilarainbow/status/1892459390541705329;810337231;adilarainbow
1,89E+18;Thu Feb 20 06:19:32 +0000 2025;0;Kata bu Sri Mulayani efisiensi anggaran tidak sebabkan Multiplier Effect Negatif #EfisiensiAnggaran #Prabowo #IndonesiaEmas https://t.co/k3YeOUDqA9;1,89E+18;https://pbs.twimg.com/media/GkNdepKbUAArfqb.jpg;;in;;0;0;0;https://x.com/adilarainbow/status/1892459051717710318;810337231;adilarainbow
1,89E+18;Thu Feb 20 06:18:29 +0000 2025;0;Yuk simak strategis efisiensi pemerintah untuk hal positif bagi Indonesia #EfisiensiAnggaran #Prabowo #IndonesiaEmas https://t.co/CyFgCQbJin;1,89E+18;https://pbs.twimg.com/media/GkNdPKga0AAVjrF.jpg;;in;;0;0;0;https://x.com/adilarainbow/status/1892458786528378967;810337231;adilarainbow
1,89E+18;Thu Feb 20 05:54:59 +0000 2025;6;Ibarat kecanduan narkoba untuk mengubahnya itu cukup sulit dan butuh perjuangan Begitu pun untuk mengubah mindset para pejabat &amp;;;;;;;;;;;
1,89E+18;Thu Feb 20 05:28:38 +0000 2025;0;Efisiensi ini tujuannya agar dana dari pusat digunakan sesuai tujuan jadi agar tidak disalah gunakan oleh pejabat2 yang nakal cari cuan tambahan. Yang nakal pejabat tapi yang disalahkan kebijakan pemerintah pusat. Jelas yang demo itu orang nakal semua #EfisiensiAnggaran https://t.co/2sbSCb0sKg;1,89E+18;https://pbs.twimg.com/amplify_video_thumb/1892446166270562306/img/u-Wbcv9WBscM6mtH.jpg;;in;;0;0;0;https://x.com/allaccount007/status/1892446239393984793;1,59E+18;allaccount007
1,89E+18;Thu Feb 20 05:12:54 +0000 2025;2;Meningkatkan Kesejahteraan Masyarakat Anggaran yang dikelola dengan baik akan memberikan manfaat langsung bagi masyarakat seperti subsidi kesehatan pendidikan dan bantuan sosial yang lebih efektif #prabowogibran #efisiensiAnggaran #Merahputih https://t.co/skLIDhVIwr;1,89E+18;https://pbs.twimg.com/media/GkNOOhybUAA7Lol.jpg;;in;Kalimantan Barat, Indonesia;0;0;0;https://x.com/anggi_onitu/status/1892442282156032041;481914186;anggi_onitu
1,89E+18;Thu Feb 20 04:59:36 +0000 2025;1;Simak selengkapnya Lipsus Menelan Pahit demi Efisiensi Anggaran hanya di kumparan. #kumparanplus #lipsus #efisiensianggaran #timlipsus #carousel #collab #lipsuskumparan #phk #honorer #whv #australia #pemerintah #kebijakanpublik #honorer #asn #anggaran #nasibpekerja #info https://t.co/FHvOFu9xFb;1,89E+18;https://pbs.twimg.com/media/GkNLLOfbUAQqbor.jpg;kumparan;in;;0;0;0;https://x.com/kumparan/status/1892438935416304011;7,60E+17;kumparan
1,89E+18;Thu Feb 20 04:59:32 +0000 2025;5;Kecemasan masyarakat terhadap masa depan mereka di Indonesia memuncak. KaburAjaDulu menjadi indikasi bahwa masyarakat capek dengan kondisi negara saat ini. #kumparanplus #lipsus #efisiensianggaran #timlipsus #carousel #collab #lipsuskumparan #phk #honorer #whv #australia https://t.co/syZFqDWihf;1,89E+18;https://pbs.twimg.com/media/GkNLKJNbUAIbhTb.jpg;kumparan;in;;0;1;0;https://x.com/kumparan/status/1892438918123180485;7,60E+17;kumparan
1,89E+18;Thu Feb 20 04:59:27 +0000 2025;33;Ada yang udah packing? ️ Pemerintah menjamin efisiensi anggaran tidak berdampak terhadap masyarakat secara langsung. Tapi ternyata banyak pekerja honorer diintai PHK kapan saja karena kantor mereka terdampak efisiensi anggaran. #kumparanplus #lipsus #efisiensianggaran https://t.co/lWipkAbaml;1,89E+18;https://pbs.twimg.com/media/GkNLJOFbUAIvB-y.jpg;;in;;2;3;11;https://x.com/kumparan/status/1892438898246373659;7,60E+17;kumparan
1,89E+18;Thu Feb 20 04:20:39 +0000 2025;1;@BosPurwa Cc @prabowo launching logo (yg ga penting) sj pakai acara dimana letak #EfisiensiAnggaran nya ?;1,89E+18;;BosPurwa;in;;0;1;0;https://x.com/DjokoPr97956857/status/1892429131855335612;1,62E+18;DjokoPr97956857
1,89E+18;Thu Feb 20 03:59:03 +0000 2025;1;Hari ini BEM SI Akan Gelar Puncak Dari Aksi #IndonesiaGelap #aksidemo #mahasiswa #bemSI #ui #uninersitasindonesia #demomahasiswa #mahasiswademo #polisi #partaicoklat #demo #istananegara #PrabowoSubianto #gibran #jokowi #efisiensianggaran #presidenprabowo #viral #videoviral #info https://t.co/r7Wfvi6UHV;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1892423494530715650/pu/img/lc7SGOrTHec8JPA8.jpg;;in;DKI Jakarta;0;0;1;https://x.com/kontekscoid/status/1892423695051747630;1,57E+18;kontekscoid
1,89E+18;Thu Feb 20 03:24:26 +0000 2025;0;Luhut Tak Segan Pecat Pejabat Keluhkan Efesiensi Anggaran Pengamat: Layanan Publik Terancam https://t.co/edPtNOeIib #RadarJabar #Luhut #EfisiensiAnggaran #Opung #Prabowo #IndonesiaGelap;1,89E+18;;;in;Jawa Barat;0;0;0;https://x.com/_radarjabarid/status/1892414984535310486;1,89E+18;_radarjabarid
1,89E+18;Thu Feb 20 03:18:28 +0000 2025;0;Efisiensi Anggaran Kholid Minta Menkeu Jaga Amanat Konstitusi 20% APBN untuk Pendidikan! Hari ini dalam Rapat Kerja (Raker) Komisi XI DPR RI dengan Kementerian Keuangan yang membahas masalah efisiensi anggaran. #EfisiensiAnggaran #APBN #Kemenkeu #SriMulyani #PKS #pendidikan https://t.co/Bjjf5SrQvo;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1892413422886875136/pu/img/flBRWLO2HxUBzGrq.jpg;;in;Kuningan, Indonesia;0;0;0;https://x.com/wawanromliansah/status/1892413483964047365;8,73E+17;wawanromliansah
1,89E+18;Thu Feb 20 03:17:48 +0000 2025;0;Efisiensi Anggaran Kholid Minta Menkeu Jaga Amanat Konstitusi 20% APBN untuk Pendidikan! Hari ini dalam Rapat Kerja (Raker) Komisi XI DPR RI dengan Kementerian Keuangan yang membahas masalah efisiensi anggaran. #EfisiensiAnggaran #APBN #Kemenkeu #SriMulyani #PKS #pendidikan https://t.co/ZLh5qfjZhq;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1892413265877356545/pu/img/03i4L9LcnscGgyNv.jpg;;in;Kuningan, Indonesia;0;0;0;https://x.com/wawanromliansah/status/1892413316670099508;8,73E+17;wawanromliansah
1,89E+18;Thu Feb 20 03:14:17 +0000 2025;0;@SafitriZah26841 Usut kecurangan mayapada #usutmayapada #usuttuntasmayapada #EfisiensiAnggaran #IndonesiaGelap2025;1,89E+18;;SafitriZah26841;in;Kota Palembang, Sumatera Selat;0;0;0;https://x.com/goniharis_08/status/1892412430212616281;1,85E+18;goniharis_08
1,89E+18;Thu Feb 20 03:12:48 +0000 2025;0;Banyak waktu terbuang percuma dinegeri ini.20 menit sia-sia buat antri BBM 2 jam dlm kehampaan buat dpt gas.berjam2 antri buat urusan administratif.coba waktu yg terbuang untuk berkarya negri ini akan luar biasa.#konoha #IndonesiaGelap2025 #EfisiensiAnggaran #antri;1,89E+18;;;in;Kendal.;0;0;0;https://x.com/Tristan_208/status/1892412058030977225;163925778;Tristan_208
1,89E+18;Thu Feb 20 03:12:31 +0000 2025;0;@Fahrialfariz_12 Keadilan harus ditegakkan mayapada harus menghargai nasabah yang telah membayar tagihannya tidak boleh asal bermain-main langsung dengan pidana! #usutmayapada #IndonesiaGelap2025 #EfisiensiAnggaran;1,89E+18;;Fahrialfariz_12;in;Kota Palembang, Sumatera Selat;0;0;0;https://x.com/goniharis_08/status/1892411987155702022;1,85E+18;goniharis_08
1,89E+18;Thu Feb 20 03:11:09 +0000 2025;0;@Fahrialfariz_12 Kawal Ted sioeng mayapadacurang telah berlaku sewenang-wenang #usutmayapada #mayapadacurang #kaburajadulu #EfisiensiAnggaran #IndonesiaGelap2025;1,89E+18;;Fahrialfariz_12;in;Kalimantan Barat, Indonesia;0;0;0;https://x.com/Firrzrvi_13/status/1892411644094931100;1,82E+18;Firrzrvi_13
1,89E+18;Thu Feb 20 02:57:49 +0000 2025;0;Tahun anggaran 2025 semakin dekat dan tanggung jawab keuangan menjadi hal yang krusial. Pada tanggal 20 Februari 2025 Teguh Suparto SH beserta timnya mengikuti rapat penting mengenai penghematan anggaran untuk Kejaksaan Agung Indonesia. #EfisiensiAnggaran #JaksaAgungRI https://t.co/bLswltK5y7;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1892407619459174401/pu/img/R1ClVlPLcL3W-IDC.jpg;;in;Indonesia;0;0;0;https://x.com/titik_terang018/status/1892408286160495003;1,86E+18;titik_terang018
1,89E+18;Thu Feb 20 02:40:54 +0000 2025;48;Komisi Pemberantasan Korupsi (KPK) mengatakan bahwa pemindahan 11 mobil milik Ketua Umum Pemuda Pancasila (PP) Japto Soerjosoemarno ke Rumah Penyimpanan Benda Sitaan Negara (Rupbasan) KPK terkendala efisiensi anggaran. ~SA #KPK #EfisiensiAnggaran https://t.co/icmT3hRha7;1,89E+18;;;in;Jakarta;17;51;25;https://x.com/kompascom/status/1892404027838587049;23343960;kompascom
1,89E+18;Thu Feb 20 02:22:44 +0000 2025;0;Training Manajemen Logistik | https://t.co/cvuSbJglu2 | Mengoptimalkan efisiensi operasional dan daya saing bisnis. #Freight #Training #transport #logisticaconfiable #shipping #Logistik #SupplyChain #InventoryManagement #warehouse #Distributions #EfisiensiAnggaran #BusinessGrowth https://t.co/PzE5wdZBsS;1,89E+18;https://pbs.twimg.com/media/GkMj7qebUAAVy88.jpg;;in;Jalan Patangpuluhan No. 26 YK;0;0;0;https://x.com/NurmaCentraGama/status/1892399459570516443;9,33E+17;NurmaCentraGama
1,89E+18;Thu Feb 20 02:18:41 +0000 2025;0;Ada Kebijakan Efisiensi Anggaran ASN Pemprov Kaltara Diminta Adaptasi Pola Kerja #Pemerintah #EfisiensiAnggaran #PresidenPrabowoSubianto #Prabowo #ASN #PemprovKaltara #KalimantanUtara #Kaltara https://t.co/dHFc9y56am via @tribunnews;1,89E+18;;;in;Tanjung Selor;0;0;0;https://x.com/KaltaraTribun/status/1892398438743949387;1,69E+18;KaltaraTribun
1,89E+18;Thu Feb 20 02:05:05 +0000 2025;4;⁠Simak selengkapnya di Liputan Khusus Menelan Pahit demi Efisiensi Anggaran hanya⁠ kumparan.⁠ ⁠ #kumparanplus #lipsus #efisiensianggaran #timlipsus #carousel #collab #lipsuskumparan #phk #honorer #pintuais #jember #pemerintah #kebijakanpublik #tvri #rri #anggaran https://t.co/c75xBz6BqU;1,89E+18;https://pbs.twimg.com/media/GkMjPFeaYAAMmzb.jpg;kumparan;in;;0;1;2;https://x.com/kumparan/status/1892395017425342466;7,60E+17;kumparan
1,89E+18;Thu Feb 20 02:05:03 +0000 2025;16;Raja kecil Rakyat sipil ⁠ ⁠ Ini bukan raja kecil yang dianggap coba menghalangi. Mereka rakyat sipil yang mencurahkan isi hati soal efek efisiensi.⁠ ⁠ #kumparanplus #lipsus #efisiensianggaran #timlipsus #carousel #collab #lipsuskumparan #phk #honorer #pintuais #jember https://t.co/26CbJuE76u;1,89E+18;https://pbs.twimg.com/media/GkMjOW_bUAASFKJ.jpg;;in;;0;2;15;https://x.com/kumparan/status/1892395005823898070;7,60E+17;kumparan
1,89E+18;Thu Feb 20 01:39:32 +0000 2025;1; Akan banyak kerusakan dan dampaknya yang akan lebih mengerikan. Misalnya jebolnya bendungan rusaknya jalan sehingga meningkatkan korban kecelakaan kata Agus. #efisiensianggaran #kecelakaan #pembangunaninfastruktur https://t.co/7BAdfQM8Io;1,89E+18;;;in;NKRI;0;1;0;https://x.com/antaranews/status/1892388586558783948;18071520;antaranews
1,89E+18;Thu Feb 20 01:14:07 +0000 2025;60;Pemerintah pastikan efisiensi anggaran tidak akan menggangu kinerja pelayanan publik. #EfisiensiAnggaran #IndonesiaJaya #EconomicGrowth #PerthSanta #Trump #MakanBergiziGratis #SwasembadaEnergi https://t.co/lDJH2ZBNkD;1,89E+18;https://pbs.twimg.com/media/GkMXkcFbUAIjpoJ.jpg;;in;;0;0;0;https://x.com/Coffee2Talks/status/1892382188571615485;298641815;Coffee2Talks
1,89E+18;Wed Feb 19 17:30:18 +0000 2025;0;Dalam hitungan Indef MBG membutuhkan alokasi anggaran dari APBN sebesar Rp215 54 triliun. Angka itu hanya menyangkut penyediaan MBG bukan termasuk operasional dan lain-lainnya. Selengkapnya di https://t.co/aohyjYvx4I #MakanBergiziGratis #MBG #EfisiensiAnggaran #prabowo https://t.co/rNBoV7rYK5;1,89E+18;https://pbs.twimg.com/media/GkKtaACbUAIlz6u.jpg;;in;;0;0;0;https://x.com/Uraianid/status/1892265466946560380;1,89E+18;Uraianid
1,89E+18;Wed Feb 19 16:25:35 +0000 2025;0;Komisi II @DPR_RI mendengar suara Pemerintah DIY mengenai kondisi keuangan daerah pascakeluarnya Instruksi Presiden Nomor 1 Tahun 2025 Efisiensi Belanja dalam Pelaksanaan APBN dan APBD TA 2025. #Komisi2DPRRI #KunkerSpesifik #EfisiensiAnggaran https://t.co/aXQ6H2dDzS;1,89E+18;https://pbs.twimg.com/media/GkKemCea8AAzgfl.jpg;;in;Solo-Jakarta PP;0;0;0;https://x.com/ariabima99/status/1892249178333409439;168052875;ariabima99
1,89E+18;Wed Feb 19 16:21:52 +0000 2025;1;RATUSAN mahasiswa dari Badan Eksekutif Mahasiswa se Solo Raya demo protes efisiensi anggaran yang dilakukan oleh pemerintah di halaman Gedung DPRD Solo. #Mahasiswa #Solo #Demo #EfisiensiAnggaran #badaneksekutifmahasiswa https://t.co/tAfhtlOWvR;1,89E+18;;;in;;0;0;0;https://x.com/NusantaraB16913/status/1892248246158020958;1,89E+18;NusantaraB16913
1,89E+18;Wed Feb 19 16:01:24 +0000 2025;0;Gokil gelap bat hahah 2026 pindah thailand #IndonesiaGelap #AdiliJokowi #EfisiensiAnggaran #Danantara;1,89E+18;;;in;Kota Bandung, Jawa Barat;0;0;0;https://x.com/halsuisseoyok/status/1892243093560144127;1,38E+18;halsuisseoyok
1,89E+18;Wed Feb 19 15:02:54 +0000 2025;0;gimana nasib mahasiswa miskin yg nekat kuliah ini ya? padahal mahasiswa ini ngga boleh gagal. pemerintah semakin aneh kebijakan semakin menekan. nangis juga ngga ubah apapun mari bergerak suarakan asa. #IndonesiaGelap #EfisiensiAnggaran;1,89E+18;;;in;;0;0;0;https://x.com/radiofm_25/status/1892228374082593120;1,48E+18;radiofm_25
1,89E+18;Wed Feb 19 14:34:41 +0000 2025;0;#EfisiensiAnggaran di negara lain. https://t.co/S0Eq6bsbBt;1,89E+18;https://pbs.twimg.com/media/GkKFN1OWEAANSJJ.jpg;beritaKBR;in;Jakarta, Indonesia;0;0;0;https://x.com/beritaKBR/status/1892221270151815649;124390203;beritaKBR
1,89E+18;Wed Feb 19 14:34:38 +0000 2025;1;Pada 2025 ini banyak negara melakukan efisiensi anggaran sebagai respon terhadap ketidakpastian ekonomi global dan kebutuhan untuk menjaga stabilitas fiskal. Negara mana saja dan bgmn mereka melakukan efisiensi? Simak di infografis ini. #EfisiensiAnggaran #Ekonomi #GrafisKBR https://t.co/d077gi6i2n;1,89E+18;https://pbs.twimg.com/media/GkKFM7HboAAcHdA.jpg;;in;Jakarta, Indonesia;1;1;0;https://x.com/beritaKBR/status/1892221257392730608;124390203;beritaKBR
1,89E+18;Wed Feb 19 14:12:55 +0000 2025;0;Part 1. Lagi rame soal #EfisiensiAnggaran terutama di bidang pendidikan. Hmmmmm. Berasal dari keluarga yang kedua ortuku bahkan ga lulus SD krn kondisi ekonomi zaman dahulu kala. Univ? Hanyalah mimpi.;1,89E+18;;;in;Indonesia;0;1;0;https://x.com/DwiAstini/status/1892215791732314296;195027061;DwiAstini
1,89E+18;Wed Feb 19 12:05:45 +0000 2025;1;Aksi Indonesia Gelap Tolak Efisiensi Anggaran Pengamat: Masyarakat Belum Yakin Hasilkan Langkah Positif https://t.co/8yWz0MRUMB #efisiensianggaran #IndonesiaGelap #Masyarakat #Pengamat;1,89E+18;;;in;DKI Jakarta;0;0;1;https://x.com/indoposco/status/1892183790627553618;1,35E+18;indoposco
1,89E+18;Wed Feb 19 11:48:09 +0000 2025;33;Majelis Nasional Vietnam menyetujui wacana pemangkasan anggaran pemerintah. Akibat perampingan itu 100 ribu orang akan diberhentikan atau disodorkan untuk pensiun dini. #Vietnam #EfisiensiAnggaran #Politik #Politic #Ekonomi #Economy #IsuTerkini #Asumsico https://t.co/13EUErirPY;1,89E+18;https://pbs.twimg.com/media/GkJfETLaMAEfzdm.jpg;;in;Jakarta Capital Region;0;2;12;https://x.com/asumsico/status/1892179359919657107;8,29E+17;asumsico
1,89E+18;Wed Feb 19 10:41:45 +0000 2025;0;wtf efisiensi???? ni kt aja anak fk yang udah bayar ukt 2 digit lift di gedung yang diaktifin cmn 1??? hellow????? #EfisiensiAnggaran ;1,89E+18;;;in;;2;0;1;https://x.com/fairvexj/status/1892162651595366465;1,37E+18;fairvexj
1,89E+18;Wed Feb 19 09:41:20 +0000 2025;1;#konteksnews Efisiensi Anggaran untuk Indonesia Maju! 🇮🇩 Presiden Prabowo Subianto menargetkan penghematan anggaran sebesar Rp750 triliun melalui tiga tahap efisiensi.(ag) #prabowosubianto #penghematananggaran #indonesiamaju #efisiensianggaran #bumn #danantara https://t.co/aBgHR95Ac6;1,89E+18;https://pbs.twimg.com/amplify_video_thumb/1892147328049643520/img/7yZjw8MZdO8w_wF_.jpg;;in;DKI Jakarta;0;0;1;https://x.com/kontekscoid/status/1892147446144512027;1,57E+18;kontekscoid
1,89E+18;Wed Feb 19 09:34:54 +0000 2025;0;https://t.co/CcFXgFXmxa.id- Pujian untuk Presiden Prabowo di ungkapkan oleh Presiden Ke-7 Joko Widodo dalam Perayaan HUT Partai Gerindra (15/02/2024) di Sentul Bogor Jawa Barat #indonesiagelap #ArtistBersuara #jokowi #prabowo #makangratis #efisiensi #efisiensianggaran https://t.co/82bKOcxkiL;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1892145756779499521/pu/img/gGA-Udp583PEW6MQ.jpg;;in;Jl. Lebak Bulus Raya;0;0;0;https://x.com/QnewsRedaksi/status/1892145826966736978;1,83E+18;QnewsRedaksi
1,89E+18;Wed Feb 19 09:34:07 +0000 2025;0;Efisiensi Anggaran Prabowo dan Makan Bergizi Gratis Jadi Salah Satu Materi di Retreat kepala Daerah #Efisiensianggaran #mbg #retreatkepaladaerah https://t.co/fpynwbaNFv;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1892134179103821824/pu/img/trYJlMmD7VLt1D5Y.jpg;;in;JALAN HAJI ANIF  N0 10;0;0;0;https://x.com/officialbitv/status/1892145629272723462;1,64E+18;officialbitv
1,89E+18;Wed Feb 19 09:17:59 +0000 2025;1;Apatuh apatuh apatuh miaww #IndonesiaGelap #IndonesiaGelap2025 #EfisiensiAnggaran https://t.co/gG3IYFfBE7;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1892141540614582273/pu/img/6o_ejvem6x6F35i8.jpg;;in;Mlg sub bdo +349M;0;0;1;https://x.com/saturglads/status/1892141571753365755;2586890426;saturglads
1,89E+18;Wed Feb 19 09:13:46 +0000 2025;6;Ubur-ubur ikan lele Efisiensi anggaran nggak ngaruh lee!! Petugas PPN Pengambengan tetap bersemangat sebagaimana semangat nelayan mengarungi samudra utk menangkap ikan #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #EfisiensiAnggaran https://t.co/PxhzBi1RNg;1,89E+18;https://pbs.twimg.com/amplify_video_thumb/1892139652674473984/img/9rd_5SwCFalfTqta.jpg;;in;Jembrana, Bali;0;0;0;https://x.com/PPNPengambengan/status/1892140509054865791;8,20E+17;PPNPengambengan
1,89E+18;Wed Feb 19 08:45:18 +0000 2025;0;Alhamdulillah tabungan #seabank udah bisa buat beli ini. Mari kita prioritaskan pendidikan keluarga ketika negara tidak mengutamakan hak pendidikan pada warganya. #EfisiensiUntukBangsa #EfisiensiAnggaran https://t.co/QwPdRGZvIy;1,89E+18;https://pbs.twimg.com/media/GkI0jedakAAZytq.jpg;;in;Indonesia;0;0;0;https://x.com/shabrinahanani/status/1892133347914322209;2690050802;shabrinahanani
1,89E+18;Wed Feb 19 08:43:51 +0000 2025;0;efisiensi anggaran. Penulis: Muhammad Nauval Pratama Baca Selengkapnya di https://t.co/dNxynVbjOJ #KIPKuliah #mendiktisaintek #beasiswa #efisiensianggaran;1,89E+18;;Jatinangorku;in;Jatinangor - Sumedang;0;0;0;https://x.com/Jatinangorku/status/1892132982367936656;226686640;Jatinangorku
1,89E+18;Wed Feb 19 07:47:13 +0000 2025;0;Seruan nyata menuntut pertanggungjawaban atas kebijakan pemerintah. Habis gelap terbitlah perlawanan! #peringatandarurat #indonesiagelap #efisiensianggaran #reformasidikorupsi #indonesiacemas2045 https://t.co/SnFyoaaxbB;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1892118698069995520/pu/img/2vH52LpMuzqMOPpr.jpg;;in;Medan - UIN Sumatera Utara;0;0;0;https://x.com/LPM_Dinamika/status/1892118730315887015;51655849;LPM_Dinamika
1,89E+18;Wed Feb 19 07:35:00 +0000 2025;46;Ribuan mahasiswa dari berbagai kampus di Kota Semarang melakukan demo di Kantor Gubernur Jawa Tengah Selasa (18/2). Aksi demo ini dilakukan sebagai bentuk penolakan terhadap efisiensi pendidikan dan kesehatan #AksiDemo #AksiMassa #Semarang #EfisiensiAnggaran #MetroTV https://t.co/yWYrOOCATk;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1892109301189345280/pu/img/325z4ijyhy5mtbaG.jpg;;in;;0;12;18;https://x.com/Metro_TV/status/1892115654557266138;57261519;Metro_TV
1,89E+18;Wed Feb 19 07:19:19 +0000 2025;0;KKP akan terus mengembangkan kreativitas dlm memberikan pelayanan dan pengawasan terutama dlm menjalankan program prioritas Asta Cita dan Ekonomi Biru. #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #EfisiensiAnggaran https://t.co/k9PwXBJF26;1,89E+18;https://pbs.twimg.com/media/GkIhfNQaAAAsvo9.jpg;DJPB_TATELU;in;Tatelu;0;0;0;https://x.com/DJPB_TATELU/status/1892111709667459187;7,42E+17;DJPB_TATELU
1,89E+18;Wed Feb 19 07:19:18 +0000 2025;0;Efisiensi belanja dlm pelaksanaan APBN sesuai Instruksi Presiden No. 1 Tahun 2025 di KKP tidak akan mengurangi kinerja dan pelayanan publik. #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #EfisiensiAnggaran https://t.co/bXEKxzY7ko;1,89E+18;https://pbs.twimg.com/media/GkIhH0IaAAIW32u.jpg;;in;Tatelu;0;1;0;https://x.com/DJPB_TATELU/status/1892111705439715385;7,42E+17;DJPB_TATELU
1,89E+18;Wed Feb 19 07:16:44 +0000 2025;0;Ubur-ubur ikan lele Efisiensi anggaran nggak ngaruh lee!! Hai #SobatBahari jangan khawatir efisiensi belanja APBN sesuai Inpres Nomor 1 Tahun 2025 di KKP tidak akan mengurangi kinerja dan pelayanan publik #2025KKPRiseTogether #EfisiensiAnggaran https://t.co/kTDdF4mSkK;1,89E+18;;;in;Bantul - DI Yogyakarta;0;0;0;https://x.com/mekanisasiKP/status/1892111056991928373;579015296;mekanisasiKP
1,89E+18;Wed Feb 19 07:06:58 +0000 2025;1;KKP akan terus mengembangkan kreativitas dalam memberikan pelayanan dan pengawasan terutama dalam menjalankan program prioritas Asta Cita dan Ekonomi Biru. #SahabatBahari #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #EfisiensiAnggaran https://t.co/OzUGugcpFR;1,89E+18;https://pbs.twimg.com/media/GkIevgcaAAA-9Kh.jpg;LPTK_Wakatobi;in;Wangiwangi, Indonesia;0;0;0;https://x.com/LPTK_Wakatobi/status/1892108597963673889;1597230186;LPTK_Wakatobi
1,89E+18;Wed Feb 19 05:44:29 +0000 2025;4;KKP akan terus mengembangkan kreativitas dalam memberikan pelayanan dan pengawasan terutama dalam menjalankan program prioritas Asta Cita dan Ekonomi Biru. Kita dukung bersama yaaa #SahabatBahari #PanganBiru #2025KKPRiseTogether #SaktiWahyuTrenggono #EfisiensiAnggaran;1,89E+18;;BadanMutuJogja;in;YOGYAKARTA;0;0;0;https://x.com/BadanMutuJogja/status/1892087843683508505;2388374748;BadanMutuJogja
