created_at,username,full_text,cleaning,case_folding,normalisasi,kata_baku,kata_tidak_baku,tokenize,stop_removal,stop_removal_joined
Wed Feb 26 08:51:45 +0000 2025,antaranews,Utut menjelaskan bahwa semua sektor memang kini tengah terdampak efisiensi tak terkecuali di sektor olahraga khususnya catur. #catur #efisiensianggaran #utut https://t.co/DLjUYwh83L,Utut menjelaskan bahwa semua sektor memang kini tengah terdampak efisiensi tak terkecuali di sektor olahraga khususnya catur catur efisiensianggaran utut ,utut menjelaskan bahwa semua sektor memang kini tengah terdampak efisiensi tak terkecuali di sektor olahraga khususnya catur catur efisiensianggaran utut ,utut menjelaskan bahwa semua sektor memang kini tengah terdampak efisiensi tak terkecuali di sektor olahraga khususnya catur catur efisiensianggaran utut,[],[],"['utut', 'menjelaskan', 'bahwa', 'semua', 'sektor', 'memang', 'kini', 'tengah', 'terdampak', 'efisiensi', 'tak', 'terkecuali', 'di', 'sektor', 'olahraga', 'khususnya', 'catur', 'catur', 'efisiensianggaran', 'utut']","['utut', 'sektor', 'terdampak', 'efisiensi', 'terkecuali', 'sektor', 'olahraga', 'catur', 'catur', 'efisiensianggaran', 'utut']",utut sektor terdampak efisiensi terkecuali sektor olahraga catur catur efisiensianggaran utut
Wed Feb 26 04:40:27 +0000 2025,bpsilhk_aekna,Kegiatan akan dilaksanakan secara sederhana seperti perlombaan donor darah dan senam. #transformasiorganisasi #efisiensianggaran #haribaktirimbawan #bpsilhkaeknauli #kemenhut,Kegiatan akan dilaksanakan secara sederhana seperti perlombaan donor darah dan senam transformasiorganisasi efisiensianggaran haribaktirimbawan bpsilhkaeknauli kemenhut,kegiatan akan dilaksanakan secara sederhana seperti perlombaan donor darah dan senam transformasiorganisasi efisiensianggaran haribaktirimbawan bpsilhkaeknauli kemenhut,kegiatan akan dilaksanakan secara sederhana seperti perlombaan donor darah dan senam transformasiorganisasi efisiensianggaran haribaktirimbawan bpsilhkaeknauli kemenhut,[],[],"['kegiatan', 'akan', 'dilaksanakan', 'secara', 'sederhana', 'seperti', 'perlombaan', 'donor', 'darah', 'dan', 'senam', 'transformasiorganisasi', 'efisiensianggaran', 'haribaktirimbawan', 'bpsilhkaeknauli', 'kemenhut']","['kegiatan', 'dilaksanakan', 'sederhana', 'perlombaan', 'donor', 'darah', 'senam', 'transformasiorganisasi', 'efisiensianggaran', 'haribaktirimbawan', 'bpsilhkaeknauli', 'kemenhut']",kegiatan dilaksanakan sederhana perlombaan donor darah senam transformasiorganisasi efisiensianggaran haribaktirimbawan bpsilhkaeknauli kemenhut
Wed Feb 26 04:12:58 +0000 2025,goniharis_08,Selidiki Dato Sri Tahir!! Bubarkan mayapada! Bebaskan Ted sioeng!! #usutmayapada #tedsioeng #fyp #viral #trend #savekipkuliah #daruratpendidikan #kaburajadulu #tegakkankeadilan #kawaltedsioeng #keadilangagal #darurathukum #indonesiagelap2025 #efisiensianggaran https://t.co/VtJx3Gt5SB,Selidiki Dato Sri Tahir!! Bubarkan mayapada! Bebaskan Ted sioeng!! usutmayapada tedsioeng fyp viral trend savekipkuliah daruratpendidikan kaburajadulu tegakkankeadilan kawaltedsioeng keadilangagal darurathukum indonesiagelap efisiensianggaran ,selidiki dato sri tahir!! bubarkan mayapada! bebaskan ted sioeng!! usutmayapada tedsioeng fyp viral trend savekipkuliah daruratpendidikan kaburajadulu tegakkankeadilan kawaltedsioeng keadilangagal darurathukum indonesiagelap efisiensianggaran ,selidiki dato sri tahir!! bubarkan mayapada! bebaskan ted sioeng!! usutmayapada tedsioeng fyp viral trend savekipkuliah daruratpendidikan kaburajadulu tegakkankeadilan kawaltedsioeng keadilangagal darurathukum indonesiagelap efisiensianggaran,[],[],"['selidiki', 'dato', 'sri', 'tahir!!', 'bubarkan', 'mayapada!', 'bebaskan', 'ted', 'sioeng!!', 'usutmayapada', 'tedsioeng', 'fyp', 'viral', 'trend', 'savekipkuliah', 'daruratpendidikan', 'kaburajadulu', 'tegakkankeadilan', 'kawaltedsioeng', 'keadilangagal', 'darurathukum', 'indonesiagelap', 'efisiensianggaran']","['selidiki', 'dato', 'sri', 'tahir!!', 'bubarkan', 'mayapada!', 'bebaskan', 'ted', 'sioeng!!', 'usutmayapada', 'tedsioeng', 'fyp', 'viral', 'trend', 'savekipkuliah', 'daruratpendidikan', 'kaburajadulu', 'tegakkankeadilan', 'kawaltedsioeng', 'keadilangagal', 'darurathukum', 'indonesiagelap', 'efisiensianggaran']",selidiki dato sri tahir!! bubarkan mayapada! bebaskan ted sioeng!! usutmayapada tedsioeng fyp viral trend savekipkuliah daruratpendidikan kaburajadulu tegakkankeadilan kawaltedsioeng keadilangagal darurathukum indonesiagelap efisiensianggaran
Wed Feb 26 04:11:50 +0000 2025,goniharis_08,Kawal terus! Bubarkan mayapada! telah berlaku sewenang-wenang dengan hukum! Bebaskan Ted Sioeng.. Jangan sampai ada korban lagi! #usutmayapada #bubarkanmayapada #daruratpendidikan #kaburajadulu #kawaltedsioeng #keadilangagal #darurathukum #indonesiagelap2025 #efisiensianggaran https://t.co/HnMvJyOOiP,Kawal terus! Bubarkan mayapada! telah berlaku sewenangwenang dengan hukum! Bebaskan Ted Sioeng Jangan sampai ada korban lagi! usutmayapada bubarkanmayapada daruratpendidikan kaburajadulu kawaltedsioeng keadilangagal darurathukum indonesiagelap efisiensianggaran ,kawal terus! bubarkan mayapada! telah berlaku sewenangwenang dengan hukum! bebaskan ted sioeng jangan sampai ada korban lagi! usutmayapada bubarkanmayapada daruratpendidikan kaburajadulu kawaltedsioeng keadilangagal darurathukum indonesiagelap efisiensianggaran ,kawal terus! bubarkan mayapada! telah berlaku sewenangwenang dengan hukum! bebaskan ted sioeng jangan sampai ada korban lagi! usutmayapada bubarkanmayapada daruratpendidikan kaburajadulu kawaltedsioeng keadilangagal darurathukum indonesiagelap efisiensianggaran,[],[],"['kawal', 'terus!', 'bubarkan', 'mayapada!', 'telah', 'berlaku', 'sewenangwenang', 'dengan', 'hukum!', 'bebaskan', 'ted', 'sioeng', 'jangan', 'sampai', 'ada', 'korban', 'lagi!', 'usutmayapada', 'bubarkanmayapada', 'daruratpendidikan', 'kaburajadulu', 'kawaltedsioeng', 'keadilangagal', 'darurathukum', 'indonesiagelap', 'efisiensianggaran']","['kawal', 'terus!', 'bubarkan', 'mayapada!', 'berlaku', 'sewenangwenang', 'hukum!', 'bebaskan', 'ted', 'sioeng', 'korban', 'lagi!', 'usutmayapada', 'bubarkanmayapada', 'daruratpendidikan', 'kaburajadulu', 'kawaltedsioeng', 'keadilangagal', 'darurathukum', 'indonesiagelap', 'efisiensianggaran']",kawal terus! bubarkan mayapada! berlaku sewenangwenang hukum! bebaskan ted sioeng korban lagi! usutmayapada bubarkanmayapada daruratpendidikan kaburajadulu kawaltedsioeng keadilangagal darurathukum indonesiagelap efisiensianggaran
Wed Feb 26 04:10:44 +0000 2025,Firrzrvi_13,Selidiki Dato Sri Tahir!! Bubarkan mayapada! Bebaskan Ted sioeng!! #usutmayapada #mayapadacurang #usuttuntasmayapada #tedsioeng #fyp #daruratpendidikan #kaburajadulu #tegakkankeadilan #kawaltedsioeng #keadilangagal #darurathukum #indonesiagelap2025 #efisiensianggaran https://t.co/qZ4tVKwHxp,Selidiki Dato Sri Tahir!! Bubarkan mayapada! Bebaskan Ted sioeng!! usutmayapada mayapadacurang usuttuntasmayapada tedsioeng fyp daruratpendidikan kaburajadulu tegakkankeadilan kawaltedsioeng keadilangagal darurathukum indonesiagelap efisiensianggaran ,selidiki dato sri tahir!! bubarkan mayapada! bebaskan ted sioeng!! usutmayapada mayapadacurang usuttuntasmayapada tedsioeng fyp daruratpendidikan kaburajadulu tegakkankeadilan kawaltedsioeng keadilangagal darurathukum indonesiagelap efisiensianggaran ,selidiki dato sri tahir!! bubarkan mayapada! bebaskan ted sioeng!! usutmayapada mayapadacurang usuttuntasmayapada tedsioeng fyp daruratpendidikan kaburajadulu tegakkankeadilan kawaltedsioeng keadilangagal darurathukum indonesiagelap efisiensianggaran,[],[],"['selidiki', 'dato', 'sri', 'tahir!!', 'bubarkan', 'mayapada!', 'bebaskan', 'ted', 'sioeng!!', 'usutmayapada', 'mayapadacurang', 'usuttuntasmayapada', 'tedsioeng', 'fyp', 'daruratpendidikan', 'kaburajadulu', 'tegakkankeadilan', 'kawaltedsioeng', 'keadilangagal', 'darurathukum', 'indonesiagelap', 'efisiensianggaran']","['selidiki', 'dato', 'sri', 'tahir!!', 'bubarkan', 'mayapada!', 'bebaskan', 'ted', 'sioeng!!', 'usutmayapada', 'mayapadacurang', 'usuttuntasmayapada', 'tedsioeng', 'fyp', 'daruratpendidikan', 'kaburajadulu', 'tegakkankeadilan', 'kawaltedsioeng', 'keadilangagal', 'darurathukum', 'indonesiagelap', 'efisiensianggaran']",selidiki dato sri tahir!! bubarkan mayapada! bebaskan ted sioeng!! usutmayapada mayapadacurang usuttuntasmayapada tedsioeng fyp daruratpendidikan kaburajadulu tegakkankeadilan kawaltedsioeng keadilangagal darurathukum indonesiagelap efisiensianggaran
Wed Feb 26 04:09:47 +0000 2025,Firrzrvi_13,Kawal terus! Bubarkan mayapada! telah berlaku sewenang-wenang dengan hukum! Bebaskan Ted Sioeng.. Jangan sampai ada korban lagi! #usutmayapada #bubarkanmayapada #UsutMayapada #tedsioeng #fyp #viral #trend #savekipkuliah #daruratpendidikan #indonesiagelap2025 #efisiensianggaran https://t.co/JPyknILMX0,Kawal terus! Bubarkan mayapada! telah berlaku sewenangwenang dengan hukum! Bebaskan Ted Sioeng Jangan sampai ada korban lagi! usutmayapada bubarkanmayapada UsutMayapada tedsioeng fyp viral trend savekipkuliah daruratpendidikan indonesiagelap efisiensianggaran ,kawal terus! bubarkan mayapada! telah berlaku sewenangwenang dengan hukum! bebaskan ted sioeng jangan sampai ada korban lagi! usutmayapada bubarkanmayapada usutmayapada tedsioeng fyp viral trend savekipkuliah daruratpendidikan indonesiagelap efisiensianggaran ,kawal terus! bubarkan mayapada! telah berlaku sewenangwenang dengan hukum! bebaskan ted sioeng jangan sampai ada korban lagi! usutmayapada bubarkanmayapada usutmayapada tedsioeng fyp viral trend savekipkuliah daruratpendidikan indonesiagelap efisiensianggaran,[],[],"['kawal', 'terus!', 'bubarkan', 'mayapada!', 'telah', 'berlaku', 'sewenangwenang', 'dengan', 'hukum!', 'bebaskan', 'ted', 'sioeng', 'jangan', 'sampai', 'ada', 'korban', 'lagi!', 'usutmayapada', 'bubarkanmayapada', 'usutmayapada', 'tedsioeng', 'fyp', 'viral', 'trend', 'savekipkuliah', 'daruratpendidikan', 'indonesiagelap', 'efisiensianggaran']","['kawal', 'terus!', 'bubarkan', 'mayapada!', 'berlaku', 'sewenangwenang', 'hukum!', 'bebaskan', 'ted', 'sioeng', 'korban', 'lagi!', 'usutmayapada', 'bubarkanmayapada', 'usutmayapada', 'tedsioeng', 'fyp', 'viral', 'trend', 'savekipkuliah', 'daruratpendidikan', 'indonesiagelap', 'efisiensianggaran']",kawal terus! bubarkan mayapada! berlaku sewenangwenang hukum! bebaskan ted sioeng korban lagi! usutmayapada bubarkanmayapada usutmayapada tedsioeng fyp viral trend savekipkuliah daruratpendidikan indonesiagelap efisiensianggaran
Wed Feb 26 03:43:43 +0000 2025,republikajogja,Perbaikan Jalan Rusak di Jateng Jelang Lebaran Dibayangi Efisiensi Anggaran #JalanRusak #EfisiensiAnggaran #JalanRusakJateng https://t.co/5gOix7jqBH,Perbaikan Jalan Rusak di Jateng Jelang Lebaran Dibayangi Efisiensi Anggaran JalanRusak EfisiensiAnggaran JalanRusakJateng ,perbaikan jalan rusak di jateng jelang lebaran dibayangi efisiensi anggaran jalanrusak efisiensianggaran jalanrusakjateng ,perbaikan jalan rusak di jateng jelang lebaran dibayangi efisiensi anggaran jalanrusak efisiensianggaran jalanrusakjateng,[],[],"['perbaikan', 'jalan', 'rusak', 'di', 'jateng', 'jelang', 'lebaran', 'dibayangi', 'efisiensi', 'anggaran', 'jalanrusak', 'efisiensianggaran', 'jalanrusakjateng']","['perbaikan', 'jalan', 'rusak', 'jateng', 'jelang', 'lebaran', 'dibayangi', 'efisiensi', 'anggaran', 'jalanrusak', 'efisiensianggaran', 'jalanrusakjateng']",perbaikan jalan rusak jateng jelang lebaran dibayangi efisiensi anggaran jalanrusak efisiensianggaran jalanrusakjateng
Wed Feb 26 03:20:05 +0000 2025,republikajogja,Di Tengah Tantangan Efisiensi Anggaran JIFFINA 2025 Siap Digelar #EfisiensiAnggaran #JIFFINA2025 https://t.co/2tdrXC50dz,Di Tengah Tantangan Efisiensi Anggaran JIFFINA  Siap Digelar EfisiensiAnggaran JIFFINA ,di tengah tantangan efisiensi anggaran jiffina  siap digelar efisiensianggaran jiffina ,di tengah tantangan efisiensi anggaran jiffina siap digelar efisiensianggaran jiffina,[],[],"['di', 'tengah', 'tantangan', 'efisiensi', 'anggaran', 'jiffina', 'siap', 'digelar', 'efisiensianggaran', 'jiffina']","['tantangan', 'efisiensi', 'anggaran', 'jiffina', 'digelar', 'efisiensianggaran', 'jiffina']",tantangan efisiensi anggaran jiffina digelar efisiensianggaran jiffina
Tue Feb 25 22:38:03 +0000 2025,Sudastika,Tagar #KaburAjaDulu yang Berujung Masalah Baru https://t.co/eOSYrJWevI #EfisiensiAnggaran #Ciayumajakuning #Opini,Tagar KaburAjaDulu yang Berujung Masalah Baru  EfisiensiAnggaran Ciayumajakuning Opini,tagar kaburajadulu yang berujung masalah baru  efisiensianggaran ciayumajakuning opini,tagar kaburajadulu yang berujung masalah baru efisiensianggaran ciayumajakuning opini,[],[],"['tagar', 'kaburajadulu', 'yang', 'berujung', 'masalah', 'baru', 'efisiensianggaran', 'ciayumajakuning', 'opini']","['tagar', 'kaburajadulu', 'berujung', 'efisiensianggaran', 'ciayumajakuning', 'opini']",tagar kaburajadulu berujung efisiensianggaran ciayumajakuning opini
Tue Feb 25 16:42:28 +0000 2025,PandjiHadyW,Apa yang kalian rasain dampak dari #EfisiensiAnggaran ?,Apa yang kalian rasain dampak dari EfisiensiAnggaran ?,apa yang kalian rasain dampak dari efisiensianggaran ?,apa yang kalian merasai dampak dari efisiensianggaran ?,['merasai'],['rasain'],"['apa', 'yang', 'kalian', 'merasai', 'dampak', 'dari', 'efisiensianggaran', '?']","['merasai', 'dampak', 'efisiensianggaran', '?']",merasai dampak efisiensianggaran ?
Tue Feb 25 12:44:10 +0000 2025,radarsumbarcom,UNP Lakukan Efisiensi Anggaran Rektor: UKT Mahasiswa Tidak Naik #efisiensianggaran #UNP https://t.co/tjIJ7ijvMz,UNP Lakukan Efisiensi Anggaran Rektor UKT Mahasiswa Tidak Naik efisiensianggaran UNP ,unp lakukan efisiensi anggaran rektor ukt mahasiswa tidak naik efisiensianggaran unp ,unp lakukan efisiensi anggaran rektor ukt mahasiswa tidak naik efisiensianggaran unp,[],[],"['unp', 'lakukan', 'efisiensi', 'anggaran', 'rektor', 'ukt', 'mahasiswa', 'tidak', 'naik', 'efisiensianggaran', 'unp']","['unp', 'lakukan', 'efisiensi', 'anggaran', 'rektor', 'ukt', 'mahasiswa', 'efisiensianggaran', 'unp']",unp lakukan efisiensi anggaran rektor ukt mahasiswa efisiensianggaran unp
Tue Feb 25 07:44:18 +0000 2025,pabangkinang,PA Bangkinang - Media] Senin 17 Februari 2025 Wakil Ketua PA Bangkinang pimpin rapat koordinasi efisiensi anggaran DIPA 04 Ditjen Badilag TA. 2025. Berita Selengkapnya: https://t.co/wXKFxtO0oF #pabangkinang #pimpin #rakor #dipa04 #efisiensianggaran #menujuwbk #rbkunwas https://t.co/UynPGiOnnD,PA Bangkinang  Media Senin  Februari  Wakil Ketua PA Bangkinang pimpin rapat koordinasi efisiensi anggaran DIPA  Ditjen Badilag TA  Berita Selengkapnya  pabangkinang pimpin rakor dipa efisiensianggaran menujuwbk rbkunwas ,pa bangkinang  media senin  februari  wakil ketua pa bangkinang pimpin rapat koordinasi efisiensi anggaran dipa  ditjen badilag ta  berita selengkapnya  pabangkinang pimpin rakor dipa efisiensianggaran menujuwbk rbkunwas ,apa bangkinang media senin februari wakil ketua apa bangkinang pimpin rapat koordinasi efisiensi anggaran dipa ditjen badilag ta berita selengkapnya pabangkinang pimpin rakor dipa efisiensianggaran menujuwbk rbkunwas,"['apa', 'apa']","['pa', 'pa']","['apa', 'bangkinang', 'media', 'senin', 'februari', 'wakil', 'ketua', 'apa', 'bangkinang', 'pimpin', 'rapat', 'koordinasi', 'efisiensi', 'anggaran', 'dipa', 'ditjen', 'badilag', 'ta', 'berita', 'selengkapnya', 'pabangkinang', 'pimpin', 'rakor', 'dipa', 'efisiensianggaran', 'menujuwbk', 'rbkunwas']","['bangkinang', 'media', 'senin', 'februari', 'wakil', 'ketua', 'bangkinang', 'pimpin', 'rapat', 'koordinasi', 'efisiensi', 'anggaran', 'dipa', 'ditjen', 'badilag', 'ta', 'berita', 'selengkapnya', 'pabangkinang', 'pimpin', 'rakor', 'dipa', 'efisiensianggaran', 'menujuwbk', 'rbkunwas']",bangkinang media senin februari wakil ketua bangkinang pimpin rapat koordinasi efisiensi anggaran dipa ditjen badilag ta berita selengkapnya pabangkinang pimpin rakor dipa efisiensianggaran menujuwbk rbkunwas
Tue Feb 25 06:28:36 +0000 2025,goniharis_08,Kawal terus!! Usut tuntas kasus ini sampai ada pergerakan dari pihak terkait!! #usutmayapada #mayapadacurang #UsutMayapada #tedsioeng #fyp #viral #trend #savekipkuliah #daruratpendidikan #kaburajadulu #tegakkankeadilan #kawaltedsioeng #indonesiagelap #efisiensianggaran https://t.co/wA7Izwseoy,Kawal terus!! Usut tuntas kasus ini sampai ada pergerakan dari pihak terkait!! usutmayapada mayapadacurang UsutMayapada tedsioeng fyp viral trend savekipkuliah daruratpendidikan kaburajadulu tegakkankeadilan kawaltedsioeng indonesiagelap efisiensianggaran ,kawal terus!! usut tuntas kasus ini sampai ada pergerakan dari pihak terkait!! usutmayapada mayapadacurang usutmayapada tedsioeng fyp viral trend savekipkuliah daruratpendidikan kaburajadulu tegakkankeadilan kawaltedsioeng indonesiagelap efisiensianggaran ,kawal terus!! usut tuntas kasus ini sampai ada pergerakan dari pihak terkait!! usutmayapada mayapadacurang usutmayapada tedsioeng fyp viral trend savekipkuliah daruratpendidikan kaburajadulu tegakkankeadilan kawaltedsioeng indonesiagelap efisiensianggaran,[],[],"['kawal', 'terus!!', 'usut', 'tuntas', 'kasus', 'ini', 'sampai', 'ada', 'pergerakan', 'dari', 'pihak', 'terkait!!', 'usutmayapada', 'mayapadacurang', 'usutmayapada', 'tedsioeng', 'fyp', 'viral', 'trend', 'savekipkuliah', 'daruratpendidikan', 'kaburajadulu', 'tegakkankeadilan', 'kawaltedsioeng', 'indonesiagelap', 'efisiensianggaran']","['kawal', 'terus!!', 'usut', 'tuntas', 'pergerakan', 'terkait!!', 'usutmayapada', 'mayapadacurang', 'usutmayapada', 'tedsioeng', 'fyp', 'viral', 'trend', 'savekipkuliah', 'daruratpendidikan', 'kaburajadulu', 'tegakkankeadilan', 'kawaltedsioeng', 'indonesiagelap', 'efisiensianggaran']",kawal terus!! usut tuntas pergerakan terkait!! usutmayapada mayapadacurang usutmayapada tedsioeng fyp viral trend savekipkuliah daruratpendidikan kaburajadulu tegakkankeadilan kawaltedsioeng indonesiagelap efisiensianggaran
Tue Feb 25 06:27:33 +0000 2025,Firrzrvi_13,Selidiki Dato Sri Tahir!! Bubarkan mayapada! Bebaskan Ted sioeng!! #usutmayapada #mayapadacurang #MayapadaCurang #UsutMayapada #usuttuntasmayapada #tedsioeng #fyp #viral #trend #daruratpendidikan #kaburajadulu #tegakkankeadilan #kawaltedsioeng #indonesiagelap #efisiensianggaran https://t.co/Rps9cCyDqd,Selidiki Dato Sri Tahir!! Bubarkan mayapada! Bebaskan Ted sioeng!! usutmayapada mayapadacurang MayapadaCurang UsutMayapada usuttuntasmayapada tedsioeng fyp viral trend daruratpendidikan kaburajadulu tegakkankeadilan kawaltedsioeng indonesiagelap efisiensianggaran ,selidiki dato sri tahir!! bubarkan mayapada! bebaskan ted sioeng!! usutmayapada mayapadacurang mayapadacurang usutmayapada usuttuntasmayapada tedsioeng fyp viral trend daruratpendidikan kaburajadulu tegakkankeadilan kawaltedsioeng indonesiagelap efisiensianggaran ,selidiki dato sri tahir!! bubarkan mayapada! bebaskan ted sioeng!! usutmayapada mayapadacurang mayapadacurang usutmayapada usuttuntasmayapada tedsioeng fyp viral trend daruratpendidikan kaburajadulu tegakkankeadilan kawaltedsioeng indonesiagelap efisiensianggaran,[],[],"['selidiki', 'dato', 'sri', 'tahir!!', 'bubarkan', 'mayapada!', 'bebaskan', 'ted', 'sioeng!!', 'usutmayapada', 'mayapadacurang', 'mayapadacurang', 'usutmayapada', 'usuttuntasmayapada', 'tedsioeng', 'fyp', 'viral', 'trend', 'daruratpendidikan', 'kaburajadulu', 'tegakkankeadilan', 'kawaltedsioeng', 'indonesiagelap', 'efisiensianggaran']","['selidiki', 'dato', 'sri', 'tahir!!', 'bubarkan', 'mayapada!', 'bebaskan', 'ted', 'sioeng!!', 'usutmayapada', 'mayapadacurang', 'mayapadacurang', 'usutmayapada', 'usuttuntasmayapada', 'tedsioeng', 'fyp', 'viral', 'trend', 'daruratpendidikan', 'kaburajadulu', 'tegakkankeadilan', 'kawaltedsioeng', 'indonesiagelap', 'efisiensianggaran']",selidiki dato sri tahir!! bubarkan mayapada! bebaskan ted sioeng!! usutmayapada mayapadacurang mayapadacurang usutmayapada usuttuntasmayapada tedsioeng fyp viral trend daruratpendidikan kaburajadulu tegakkankeadilan kawaltedsioeng indonesiagelap efisiensianggaran
